time_s,s_time_corrected_s,No of GPS Satellites Available,Time Since Start of Day (seconds),Latitude (degrees),Longitude (degrees),Velocity (km/hr),Heading (degrees),Height (km),Vertical velocity (km/hr),Sample period (seconds),Steering Angle (degrees),Wheel Speed Front Left (rad/sec),Wheel Speed Front Right (rad/sec),Wheel Speed Rear Left (rad/sec),Wheel Speed Rear Right (rad/sec),Yaw Rate (deg/sec),Indicated Vehicle Speed (km/hr),Indicated Longitudinal Acceleration (g),Indicated Lateral Acceleration (g),Handbrake (0 or 1),Gear Requested (Number fof gear employed 1-5),Gear (Number fof gear employed 1-5),Engine Speed (rev/min),Coolant Temperature (degrees),Clutch Position (0 or 1),Brake Pressure (psi),Brake Position (0 or 1),Battery Voltage (volts),Air Temperature (degrees),Accelerator Pedal Position (0 or 1),S_GPS LATITUDE (degrees),S_GPS LONGITUDE (degrees),S_GPS ALTITUDE (m),S_GPS SPEED (Kmh),S_GPS ACCURACY (m),S_GPS ORIENTATION (Â°),S_GPS SATELLITES IN RANGE,S_TIME SINCE START (ms),S_DATE (YYYY-MO-DD HH-MI-SS_SSS),S_ACCELEROMETER X (m/s²),S_ACCELEROMETER Y (m/s²),S_ACCELEROMETER Z (m/s²),S_GRAVITY X (m/s²),S_GRAVITY Y (m/s²),S_GRAVITY Z (m/s²),S_GYROSCOPE Yaw (rad/s),S_GYROSCOPE Pitch (rad/s),S_GYROSCOPE Roll (rad/s),S_MAGNETIC FIELD X (Î¼T),S_MAGNETIC FIELD Y (Î¼T),S_MAGNETIC FIELD Z (Î¼T),S_ORIENTATION (Yaw) (Â°),S_ORIENTATION (Pitch) (Â°),S_ORIENTATION (Roll ) (Â°)
58119.9,58119.89917,137,58119.9,52.2029994,-2.1928121,46.836,36.848,69.31,-1.02,0.1,0,46.81,47.17,46.95999,47.06,4.300018,47.02,-0.01938009,0.07956004,0,5,3,1424,85,0,-0.1199951,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13995809,2020-01-08 16:08:39:403,-2.033,2.5251,9.3634,-0.0009,0.0222,9.8066,-0.1253,0.02,0.0619,-13.87,-34.56,-13.31,279.7,-88.7,-125.07
58120,58120.00017,137,58120,52.2030087,-2.1928005,47.063,37.107,69.2,-1.03,0.1,0,47.06,47.39999,47.17,47.3,4.300018,47.1,-0.01938009,0.08976007,0,5,3,1432,85,0,-0.1199951,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13995910,2020-01-08 16:08:39:504,-1.5306,1.804,10.1291,-0.0376,0.042,9.8064,0.013,-0.4035,0.1756,-12.87,-35.06,-13.06,281.12,-88.73,-121.51
58120.1,58120.10017,137,58120.1,52.2030183,-2.1927892,47.239,36.054,69.09,-1.04,0.1,0,47.23999,47.62999,47.23999,47.64999,3.899994,47.37,-0.01938009,0.07956004,0,5,3,1433,85,0,0.1099854,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996010,2020-01-08 16:08:39:604,1.8934,-3.071,10.5687,-0.0275,0.0273,9.8065,-0.052,-0.2952,0.2057,-11.69,-33.12,-12.37,270.84,-88.99,-132.19
58120.2,58120.19917,137,58120.2,52.2030277,-2.1927777,47.38,36.261,68.97,-1.05,0.1,1.799988,47.58,47.81,47.52,47.73999,3,47.59,-0.01938009,0.04997993,0,5,3,1434,85,0,0.1099854,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996109,2020-01-08 16:08:39:703,-1.2789,-1.678,9.5596,-0.0886,0.0571,9.806,-0.0289,-0.5306,0.2845,-11.69,-32.37,-13.31,252.62,-89.48,-149.19
58120.3,58120.30017,137,58120.3,52.2030375,-2.1927663,48.071,35.819,68.88,-1.04,0.1,3.099976,47.75999,48.02,47.89,47.86,2,47.8,-0.01938009,0.02957988,0,5,3,1416,85,0,-0.1199951,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996210,2020-01-08 16:08:39:804,1.0667,-1.9065,11.1534,-0.0436,0.0434,9.8064,0.1186,-0.2405,0.291,-12.94,-32.75,-13.94,254.75,-89.36,-147.06
58120.4,58120.40117,137,58120.4,52.203047,-2.192755,47.574,35.676,68.75,-1.06,0.1,4.799988,47.84,47.98,48.09,48.03999,1.700012,48.02,-0.01938009,0.009180069,0,5,3,1402,85,0,-0.1199951,0,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996311,2020-01-08 16:08:39:905,-2.5792,4.1187,9.0606,-0.0528,0.0619,9.8063,-0.0019,-0.2816,0.3829,-12.81,-34.12,-13.87,256.86,-88.97,-144.24
58120.5,58120.50017,137,58120.5,52.2030569,-2.1927441,47.779,34.08,68.62,-1.09,0.1,5.799988,48.22,48.23,48.28,48.23999,1.399994,48.11,-0.02958012,0,0,5,3,1391,85,0,0.1099854,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996410,2020-01-08 16:08:40:004,0.5646,-1.1265,10.6657,-0.0267,-0.0473,9.8064,0.1384,-0.0552,0.0321,-12.56,-35.5,-13.37,252.19,-89.04,-151.07
58120.6,58120.59917,137,58120.6,52.2030667,-2.1927327,48.312,35.068,68.51,-1.09,0.1,5.700012,48.42,48.48,48.39999,48.28,0.8000183,48.31,-0.02958012,0,0,5,3,1385,85,0,0.1099854,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996509,2020-01-08 16:08:40:103,0.1297,-0.1856,8.9668,-0.0006,-0.0012,9.8066,-0.009,-0.0112,0.0716,-13.62,-34.5,-13.37,258.37,-88.86,-146.77
58120.7,58120.70017,137,58120.7,52.2030765,-2.1927216,48.092,34.623,68.39,-1.1,0.1,6.799988,48.48,48.62999,48.62999,48.36,1.200012,48.49,-0.02958012,0,0,5,3,1388,85,0,0.1099854,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996610,2020-01-08 16:08:40:204,0.589,-0.6295,9.5785,0.0111,-0.0071,9.8066,0.0525,-0.0286,0.0231,-13.56,-34.44,-13.5,260.01,-88.64,-144.73
58120.8,58120.80117,136,58120.8,52.2030865,-2.1927103,48.69,34.616,68.27,-1.1,0.1,8.200012,48.77,48.67999,48.91,48.66,0.7000122,48.64,-0.02958012,-0.009180069,0,5,3,1411,85,0,-0.1199951,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996711,2020-01-08 16:08:40:305,1.0816,0.8571,9.7569,0.0091,-0.0138,9.8066,0.0359,0.0308,-0.0982,-13.94,-34.06,-14.12,258.6,-88.52,-143.91
58120.9,58120.90017,136,58120.9,52.2030965,-2.192699,48.668,34.701,68.16,-1.1,0.1,8.5,48.92999,48.81,48.94,48.78,0.3000183,48.77,-0.03978014,-0.009180069,0,5,3,1421,85,0,0.1099854,0,13.6,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996810,2020-01-08 16:08:40:404,1.3624,-1.6656,10.2879,-0.0367,0.011,9.8065,-0.0602,-0.0842,0.1413,-14.25,-34.56,-14.37,257.46,-88.68,-145.26
58121,58121.00017,136,58121,52.2031065,-2.1926877,48.852,34.499,68.04,-1.11,0.1,8.399963,48.95,49.03999,49.12999,48.86,0.2000122,48.95,-0.03978014,-0.01938009,0,5,3,1433,85,0,0.1099854,0,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13996910,2020-01-08 16:08:40:504,-0.2627,0.8064,9.3286,0.0228,-0.0118,9.8066,-0.0463,0.3023,-0.107,-13.56,-34.5,-14.12,262.16,-88.66,-140.55
58121.1,58121.09917,136,58121.1,52.2031164,-2.1926763,48.852,34.876,67.92,-1.11,0.1,8.399963,49.05,49.06,49.19,48.91,0.5,49.05,-0.03978014,-0.01938009,0,5,3,1461,85,0,0.3500061,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13997009,2020-01-08 16:08:40:603,-1.1204,0.3215,9.9243,0.0122,-0.0146,9.8066,0.0239,0.2454,-0.0962,-13.75,-34.25,-13.81,263.14,-88.55,-139.39
58121.2,58121.20017,136,58121.2,52.2031264,-2.1926649,49.09,34.661,67.8,-1.13,0.1,8.099976,49.14999,49.17,49.28,49.17999,0.3999939,49.13,-0.03978014,0,0,5,3,1473,85,0,0.5899963,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13997110,2020-01-08 16:08:40:704,0.7074,-1.865,10.2112,0.006,-0.0114,9.8066,0.0048,0.2065,-0.1479,-13.44,-34.44,-13.5,260.43,-88.61,-142.04
58121.3,58121.30017,136,58121.3,52.2031366,-2.1926535,49.392,34.591,67.68,-1.13,0.1,8.200012,49.37999,49.33,49.55,49.39,0.1000061,49.3,-0.03978014,0,0,5,3,1490,85,0,0.3500061,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13997210,2020-01-08 16:08:40:804,1.748,-2.236,9.2862,-0.0028,0.0335,9.8065,-0.0349,0.0007,-0.0724,-13.94,-34,-13.5,252.55,-88.77,-152.48
58121.4,58121.40017,136,58121.4,52.2031466,-2.1926419,49.464,34.762,67.55,-1.15,0.1,8.200012,49.53999,49.61,49.67,49.39999,0.2000122,49.47,-0.04997993,0,0,5,3,1492,85,0,0.1099854,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997310,2020-01-08 16:08:40:904,0.1757,0.6927,9.8159,0.0059,-0.0058,9.8066,0.0232,0.1557,-0.1215,-14.25,-33.81,-14.25,241.82,-88.88,-161.49
58121.5,58121.50017,136,58121.5,52.2031568,-2.1926306,49.352,34.326,67.42,-1.16,0.1,8.299988,49.84,49.8,49.83,49.45,0.2000122,49.67,-0.04997993,0,0,5,3,1497,85,0,1.299988,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997410,2020-01-08 16:08:41:004,-0.4425,0.5361,9.6845,-0.003,0.0158,9.8066,-0.0488,0.1196,-0.0749,-13,-34.06,-14.87,228.41,-88.93,-171.14
58121.6,58121.60017,136,58121.6,52.203167,-2.1926191,49.77,34.443,67.3,-1.16,0.1,10,49.81,49.84999,49.95,49.78999,0.2000122,49.8,-0.03978014,0,0,5,3,1499,85,0,0.3500061,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997510,2020-01-08 16:08:41:104,1.0693,-0.7815,9.7938,0.0064,-0.0074,9.8066,0.0581,0.1156,-0.096,-11.81,-34.75,-14.81,213.27,-88.95,175.65
58121.7,58121.70017,136,58121.7,52.2031772,-2.1926076,49.799,34.473,67.18,-1.17,0.1,12,50.2,49.94,50.14999,50,-0.1999817,50,-0.03978014,-0.009180069,0,5,3,1500,85,0,0.3500061,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997610,2020-01-08 16:08:41:204,0.4941,-0.1853,9.7205,0.0242,0.0131,9.8066,-0.0318,0.1255,-0.0688,-13.06,-35.37,-13.31,215.55,-88.72,171.96
58121.8,58121.80017,136,58121.8,52.2031874,-2.1925961,49.813,34.287,67.05,-1.18,0.1,12.20001,49.97,50.28999,50.39999,49.89999,-0.8999939,50.16,-0.03978014,-0.02958012,0,5,3,1501,85,0,0.3500061,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997710,2020-01-08 16:08:41:304,1.2784,-0.8704,10.1747,0.0075,0.0107,9.8066,0.0483,-0.0124,-0.0212,-13.31,-34.44,-13.62,210.67,-88.58,169.07
58121.9,58121.89917,136,58121.9,52.2031977,-2.1925846,50,34.493,66.94,-1.16,0.1,12.5,50.23999,50.33,50.47,49.98999,-0.8999939,50.22,-0.03978014,-0.02958012,0,5,3,1505,85,0,0.5899963,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997809,2020-01-08 16:08:41:403,1.0155,-0.2791,10.5754,0.0366,0.0188,9.8065,-0.0146,0.0118,-0.002,-12.87,-33.87,-14.81,209.31,-88.24,169.86
58122,58122.00017,136,58122,52.2032079,-2.1925729,50.141,34.687,66.82,-1.17,0.1,12.70001,50.42999,50.22,50.51999,50.5,-0.7999878,50.24,-0.03978014,-0.02958012,0,5,3,1505,85,0,0.8299866,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13997910,2020-01-08 16:08:41:504,-0.5809,0.8023,9.2931,-0.0113,0.0064,9.8066,0.1169,-0.3514,0.1358,-13.62,-34.19,-14.5,213.83,-88.19,170.55
58122.1,58122.10017,136,58122.1,52.2032184,-2.1925612,50.792,34.489,66.72,-1.14,0.1,12.70001,50.5,50.42,50.72,50.50999,-0.6000061,50.42,-0.02958012,-0.03978014,0,5,3,1506,85,0,0.5899963,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13998010,2020-01-08 16:08:41:604,-2.0786,1.7406,8.7715,-0.006,0.017,9.8066,0.2271,0.0434,0.1511,-12.5,-35.25,-13.87,211.51,-87.78,173.1
58122.2,58122.19917,136,58122.2,52.2032286,-2.1925494,50.515,34.836,66.59,-1.16,0.1,12.70001,50.59,50.62999,50.81999,50.33,-0.8999939,50.58,-0.03978014,-0.02958012,0,5,3,1507,85,0,0.5899963,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13998109,2020-01-08 16:08:41:703,1.899,-2.479,8.1947,-0.1045,-0.0273,9.806,0.3098,-0.1792,0.3482,-13.62,-35.12,-13.56,220.26,-87.65,177.92
58122.3,58122.30117,136,58122.3,52.2032389,-2.1925376,50.569,34.928,66.47,-1.17,0.1,12.89996,50.94,50.87,51,50.56999,-1,50.82,-0.04997993,-0.009180069,0,5,3,1514,85,0,1.539978,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,22 / 23,13998211,2020-01-08 16:08:41:805,-3.4247,-0.2734,10.1223,0.0543,-0.0645,9.8062,0.1918,0.1626,-0.5378,-12.81,-35.12,-13.81,216.56,-87.85,176
58122.4,58122.40017,136,58122.4,52.2032493,-2.1925258,50.612,34.791,66.35,-1.17,0.1,13,51.05,50.84,51.12,50.69,-1.100006,50.99,-0.04997993,-0.02958012,0,5,3,1511,85,0,2.48999,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998310,2020-01-08 16:08:41:904,2.8575,-4.5406,9.2869,0.0476,-0.1039,9.8059,-0.0158,0.1164,-0.4561,-12.44,-35.06,-13.37,198.51,-87.77,157.19
58122.5,58122.50017,136,58122.5,52.2032596,-2.1925139,50.735,34.992,66.22,-1.18,0.1,12.70001,51.16,51,51.22,50.95999,-1.100006,50.99,-0.05915999,-0.03978014,0,5,3,1515,85,0,3.910004,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998410,2020-01-08 16:08:42:004,-0.5382,0.8809,11.2252,-0.0262,-0.0174,9.8066,0.21,0.2021,0.1543,-11.5,-35.19,-13,198.28,-88.13,159.24
58122.6,58122.59917,136,58122.6,52.2032699,-2.1925019,50.71,35.456,66.12,-1.16,0.1,12.59998,51.12,51,51.09999,50.84999,-0.6000061,51.06,-0.06936002,-0.01938009,0,5,3,1528,85,0,4.859985,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998509,2020-01-08 16:08:42:103,1.1722,-2.6893,10.5783,0.0024,0.0362,9.8065,0.0145,0.0431,0.235,-12.44,-34.81,-12.87,211.66,-87.74,171.28
58122.7,58122.70017,136,58122.7,52.2032802,-2.1924899,50.911,35.354,66.02,-1.13,0.1,12.09998,50.89999,50.84999,51.14999,50.76999,-0.6999817,50.98,-0.06936002,-0.01938009,0,5,3,1525,85,0,5.579987,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998610,2020-01-08 16:08:42:204,0.5493,0.4733,9.1292,0.0884,0.0084,9.8062,-0.1464,-0.0325,-0.3396,-13.12,-35.25,-13.06,219.98,-87.3,178.25
58122.8,58122.80117,136,58122.8,52.2032906,-2.192478,50.774,35.333,65.94,-1.09,0.1,10.89996,50.94,50.89,51.20999,50.78,-0.7999878,50.76,-0.07956004,-0.009180069,0,5,3,1533,85,0,6.289978,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998711,2020-01-08 16:08:42:305,2.0804,-4.297,9.6962,0.0562,-0.054,9.8063,0.1732,0.3512,-0.4421,-12,-36.12,-13.5,206.41,-87.09,166.3
58122.9,58122.90017,136,58122.9,52.2033008,-2.1924659,50.89,35.795,65.84,-1.08,0.1,7.599976,50.72,50.76999,51.00999,50.76999,-0.6000061,50.77,-0.08976007,0,0,5,3,1524,85,0,9.380005,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998810,2020-01-08 16:08:42:404,-1.8235,0.5366,11.047,-0.0341,0.0038,9.8066,0.2379,0.1705,-0.0011,-11.87,-35.87,-11.56,210.1,-86.74,168.53
58123,58123.00017,136,58123,52.2033112,-2.192454,50.724,35.198,65.76,-1.04,0.1,5.200012,50.62,50.51999,50.58,50.19,0.3000183,50.6,-0.1091399,0.009180069,0,5,3,1528,85,0,11.28,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13998910,2020-01-08 16:08:42:504,-0.8007,-2.4734,9.2345,-0.0168,-0.0422,9.8064,0.0847,0.0073,-0.0185,-13.19,-33.37,-11.44,216.41,-86.77,170.32
58123.1,58123.10017,136,58123.1,52.2033214,-2.1924422,50.339,35.368,65.68,-1.01,0.1,4.899963,50.17,50.31,50.39,50.17,1.399994,50.27,-0.13974,0.02957988,0,5,3,1516,84,0,14.60001,1,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13999010,2020-01-08 16:08:42:604,0.5061,-0.6094,11.6008,-0.0114,-0.0553,9.8064,0.2083,-0.0558,-0.0471,-13.06,-33.31,-12.69,212.79,-86.71,170.95
58123.2,58123.20017,136,58123.2,52.2033316,-2.1924303,50.209,35.58,65.6,-0.99,0.1,5.099976,49.75,49.7,49.94,49.59999,1.200012,49.87,-0.1693201,0.01937985,0,5,3,1512,85,0,16.5,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13999110,2020-01-08 16:08:42:704,0.4881,-2.418,11.129,0.0493,0.0113,9.8065,-0.1349,0.12,-0.0355,-13,-34.37,-13.06,212.93,-86.75,171.16
58123.3,58123.30017,136,58123.3,52.2033417,-2.1924187,49.594,35.096,65.52,-0.96,0.1,5.200012,49.08,49.36,49.3,49.22,1.200012,49.22,-0.1897202,0.01937985,0,5,3,1489,84,0,17.44998,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 23,13999210,2020-01-08 16:08:42:804,-1.419,0.2667,11.1949,-0.0008,-0.0003,9.8066,0.0119,0.0983,-0.0133,-13.75,-35.31,-12.94,217.74,-86.59,174.39
58123.4,58123.40017,136,58123.4,52.2033518,-2.1924072,49.255,35.172,65.44,-0.93,0.1,5.099976,48.55,48.45999,48.83,48.55,1.200012,48.72,-0.1999199,0,0,5,3,1472,84,0,17.44998,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999310,2020-01-08 16:08:42:904,-0.0623,-1.5909,10.8789,0.0115,0.0454,9.8065,-0.1136,-0.1024,0.2043,-13.37,-37.19,-12.69,214.19,-86.19,173.45
58123.5,58123.50017,136,58123.5,52.2033617,-2.1923958,48.686,35.097,65.37,-0.91,0.1,5.299988,48.09,48.09,48.16,47.94,1.200012,48.09,-0.2193,0,0,5,3,1441,84,0,17.69,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999410,2020-01-08 16:08:43:004,-0.7045,-3.0684,9.2916,0.0287,0.0106,9.8065,-0.0983,0.0452,0.009,-12.62,-36.31,-12.19,218.45,-86.22,175.9
58123.6,58123.60017,137,58123.6,52.2033715,-2.1923846,48.326,35,65.29,-0.89,0.1,6.399963,47.36,47.70999,47.67999,47.52,1.200012,47.8,-0.2193,0.009180069,0,5,3,1424,84,0,16.97998,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999510,2020-01-08 16:08:43:104,0.2802,-2.9839,9.8547,-0.0244,-0.0041,9.8066,0.0533,-0.2024,0.1267,-13.06,-36.81,-12,220.45,-86.2,178.25
58123.7,58123.70017,137,58123.7,52.2033812,-2.1923735,47.588,34.768,65.21,-0.88,0.1,8.200012,46.75999,47.06999,46.97,46.89,0.8000183,47.17,-0.21012,0,0,5,3,1396,84,0,14.60001,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999610,2020-01-08 16:08:43:204,0.2769,-1.9495,10.5997,-0.016,-0.0033,9.8066,0.031,-0.0974,0.0314,-12.81,-36.37,-11.87,218.79,-86.42,176.02
58123.8,58123.80017,137,58123.8,52.2033909,-2.1923627,46.926,34.477,65.13,-0.86,0.1,9.099976,46.25999,46.5,46.56999,46.39,0.2000122,46.58,-0.1999199,0,0,5,3,1380,84,0,14.35999,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999710,2020-01-08 16:08:43:304,-3.9952,-1.5903,8.0232,-0.073,-0.0211,9.8063,0.1615,-0.193,0.0654,-12.62,-36.19,-12.19,212.75,-86.78,168.96
58123.9,58123.90017,137,58123.9,52.2034004,-2.1923519,46.8,34.582,65.05,-0.86,0.1,9.099976,46.17,46.17999,46.23999,45.75999,-0.1000061,46.04,-0.1999199,-0.01938009,0,5,3,1367,84,0,14.35999,1,13.6,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999810,2020-01-08 16:08:43:404,-0.6372,-0.7853,9.3856,-0.0223,0.0043,9.8065,0.1575,-0.3582,0.2681,-13,-35.69,-12.12,212.73,-86.53,169.21
58124,58124.00017,137,58124,52.2034099,-2.1923414,45.94,34.182,64.97,-0.85,0.1,9,45.67999,45.89999,45.89,45.73999,0.3999939,45.75,-0.21012,-0.009180069,0,5,3,1354,84,0,9.609985,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,13999910,2020-01-08 16:08:43:504,-4.0518,0.8195,9.4563,-0.0636,0.0375,9.8063,-0.0378,-0.5101,0.3349,-12.69,-34.69,-12.56,215.88,-86.35,174.9
58124.1,58124.10017,137,58124.1,52.2034191,-2.1923307,45.598,35.054,64.89,-0.83,0.1,9.599976,45.50999,45.34999,45.36,45.12,0.3999939,45.5,-0.16014,0,0,5,3,1340,84,0,7.23999,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,14000010,2020-01-08 16:08:43:604,2.1635,-4.835,11.399,-0.049,-0.018,9.8064,0.2114,-0.3794,0.273,-12.44,-35.37,-13.62,211.9,-86.72,174.55
58124.2,58124.19917,137,58124.2,52.2034284,-2.1923203,45.277,34.614,64.83,-0.81,0.1,12,45.05,45.11,45.23,45.03999,0.2000122,45.23,-0.13974,0.009180069,0,5,3,1322,84,0,7,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,14000109,2020-01-08 16:08:43:703,-2.7676,-0.6457,8.6785,-0.0266,0.0127,9.8066,-0.0092,0.2517,-0.0643,-12.81,-38.06,-12.25,220.44,-86.62,177.81
58124.3,58124.30017,137,58124.3,52.2034378,-2.19231,45.184,33.962,64.76,-0.79,0.1,15.79999,44.75999,44.86,45.06999,44.89999,-0.7999878,44.94,-0.1193399,-0.01938009,0,5,3,1315,84,0,7.23999,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,24 / 24,14000210,2020-01-08 16:08:43:804,1.5872,-1.9808,10.733,-0.0084,-0.0027,9.8066,0.1216,-0.3494,-0.1417,-12.69,-36.25,-11.94,213.95,-86.42,170.67
58124.4,58124.40017,137,58124.4,52.2034469,-2.1922997,44.741,34.513,64.7,-0.77,0.1,16,44.67999,44.12,44.8,44.27,-1.899994,44.63,-0.1193399,-0.04997993,0,5,3,1320,84,0,10.56,1,13.8,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000310,2020-01-08 16:08:43:904,-4.5918,2.4541,11.339,0.0777,0.0444,9.8062,-0.204,0.4892,-0.3244,-12.31,-36.62,-11.69,210.13,-85.72,169.74
58124.5,58124.49917,137,58124.5,52.2034561,-2.1922895,44.647,34.299,64.64,-0.74,0.1,15.79999,44.28999,43.94,44.64999,44.03,-2,44.25,-0.12954,-0.07956004,0,5,3,1318,84,0,12.69998,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000409,2020-01-08 16:08:44:003,-3.7769,1.0861,7.9454,-0.0156,0.0781,9.8062,-0.3127,-0.2266,0.3391,-13.37,-36.19,-12.56,210.19,-85.66,169.39
58124.6,58124.60017,137,58124.6,52.2034651,-2.1922791,44.374,34.853,64.58,-0.72,0.1,16,43.89999,43.86,44.03999,43.59999,-1.199982,43.91,-0.16014,-0.07956004,0,5,3,1311,84,0,13.88998,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000510,2020-01-08 16:08:44:104,-3.1156,1.9299,11.2669,0.0922,-0.0513,9.8061,0.035,0.735,-0.386,-13.81,-35.5,-11.94,218.97,-85.82,174.49
58124.7,58124.69917,137,58124.7,52.203474,-2.192269,43.704,34.886,64.51,-0.71,0.1,17.39996,43.48999,43.22,43.59,43.17999,-1.299988,43.6,-0.1693201,-0.05915999,0,5,3,1297,84,0,13.88998,1,13.6,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000609,2020-01-08 16:08:44:203,-2.3695,-0.7627,8.8556,0.0512,0.0309,9.8064,-0.1439,0.3426,-0.1164,-13.06,-36.06,-12.25,223.37,-85.51,-177.72
58124.8,58124.80017,137,58124.8,52.2034828,-2.1922587,43.474,35.435,64.46,-0.69,0.1,19.70001,42.92,42.61,43.12,42.5,-2,42.93,-0.1693201,-0.07956004,0,5,3,1284,84,0,14.35999,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000710,2020-01-08 16:08:44:304,3.0916,-7.1362,8.9933,0.0393,-0.0739,9.8062,0.1575,0.407,-0.2818,-13.5,-35.81,-11.56,223.13,-85.54,-178.04
58124.9,58124.89917,137,58124.9,52.2034916,-2.1922488,42.876,34.798,64.41,-0.66,0.1,20.79999,42.53,42.42,42.75,42.3,-2.799988,42.38,-0.1693201,-0.08976007,0,5,3,1271,84,0,14.13,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000809,2020-01-08 16:08:44:403,-3.3,2.2408,10.7087,0.0505,-0.0445,9.8063,0.1176,0.7142,-0.3244,-13.06,-35.62,-11.81,227,-85.57,-173.77
58125,58124.99917,137,58125,52.2035002,-2.1922385,42.876,35.938,64.36,-0.64,0.1,20.5,42.16,41.73,42.23999,41.64,-2.799988,42.01,-0.1795201,-0.08976007,0,5,3,1263,84,0,14.13,1,13.7,10.5,0,52.202713,-2.19329,125.22,11.87,2,60.83,23 / 24,14000909,2020-01-08 16:08:44:503,4.3458,-4.3042,9.1321,-0.01,0.0251,9.8066,-0.1891,-0.3989,0.3451,-12.81,-35.56,-11.5,225.99,-85.47,-176.96
